Descriptores,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017<R>,2018<P>
Valores corrientes|Millones de pesos|B.1bV---Valor agregado bruto|Tamaulipas<C1>,1399.696,1641.278,1966.079,2562.676,3207.225,3419.626,3754.96,3999.106,3726.105,3806.223,3823.572,3898.343,3565.151,3483.465,3568.719,3828.589
Valores corrientes|Millones de pesos|B.1bV---Valor agregado bruto|Tlaxcala<C1>,133.133,158.276,192.704,237.62,291.719,309.7,328.581,353.779,352.09,376.655,401.151,403.809,418.73,433.971,426.443,469.508
Valores corrientes|Millones de pesos|B.1bV---Valor agregado bruto|Veracruz de Ignacio de la Llave<C1>,1383.885,1643.527,2018.985,2568.918,3175.076,3471.815,3829.182,4261.193,4226.414,4555.28,4833.994,4925.269,4689.983,4168.779,4387.128,4682.933
Valores corrientes|Millones de pesos|B.1bV---Valor agregado bruto|Yucatán<C1>,972.769,1169.42,1563.821,2299.498,3156.814,3399.438,3640.952,3861.823,3673.452,3957.555,4209.016,4157.827,4290.405,3761.018,3695.376,4022.326
Valores corrientes|Millones de pesos|B.1bV---Valor agregado bruto|Zacatecas<C1>,319.908,404.45,501.823,610.258,713.6,736.832,913.775,983.685,940.109,1002.347,1076.099,1084.053,970.955,956.052,958.824,1036.903
Valores corrientes|Participación porcentual|B.1bV---Valor agregado bruto|Estados Unidos Mexicanos<C1>,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
Valores corrientes|Participación porcentual|B.1bV---Valor agregado bruto|Aguascalientes<C1>,0.410536576766,0.415470543122,0.432429183126,0.450838125926,0.424478753024,0.412712705229,0.453896823234,0.46785441228,0.453750566009,0.472479851286,0.468427863679,0.462374531883,0.482948036372,0.46236552125,0.436394520402,0.455510954101
Valores corrientes|Participación porcentual|B.1bV---Valor agregado bruto|Baja California<C1>,1.597039930436,1.511397922501,1.57032135923,1.735066353065,1.737036966069,1.67731745225,1.70231637996,1.66861034161,1.553231947981,1.646140687097,1.647888275922,1.578016247316,1.661915951479,1.512133388825,1.495307362577,1.501255566282
Valores corrientes|Participación porcentual|B.1bV---Valor agregado bruto|Baja California Sur<C1>,0.245124163518,0.233197247021,0.24251917337,0.268946212043,0.294628092113,0.345254647181,0.371942722398,0.387305192587,0.357012781446,0.332884290368,0.345789018783,0.358702004661,0.351864158261,0.332502419133,0.336213125416,0.331121872972
Valores corrientes|Participación porcentual|B.1bV---Valor agregado bruto|Campeche<C1>,0.33053637921,0.322549658231,0.322371045124,0.331444108436,0.316208522934,0.318918556247,0.316281819968,0.331764975095,0.34442271075,0.36371322793,0.367728047649,0.371252540477,0.364017508501,0.344003914824,0.357733190303,0.360715463834
Valores corrientes|Participación porcentual|B.1bV---Valor agregado bruto|Coahuila de Zaragoza<C1>,0.832463708576,0.814511408789,0.840748419367,0.873619884233,0.910525476118,0.922333383157,0.936193383485,0.938496703925,0.924525163173,0.960823296989,0.968973672248,0.947610263544,0.947111866684,0.960393563375,0.940552344057,0.93333240802
Valores corrientes|Participación porcentual|B.1bV---Valor agregado bruto|Colima<C1>,0.210893010454,0.198094618202,0.207040076457,0.236978143513,0.250968250343,0.261117703073,0.265550336456,0.282453263212,0.280400442728,0.292631822555,0.299340515268,0.303042402983,0.275234229686,0.255914799917,0.248123260568,0.252833202863
Valores corrientes|Participación porcentual|B.1bV---Valor agregado bruto|Chiapas<C1>,0.333963160633,0.349298045705,0.388166540512,0.458485505564,0.505274188678,0.528990436805,0.54188169776,0.577388716841,0.581375895943,0.631397512493,0.66470200344,0.681417993724,0.647564901335,0.610394963715,0.582847684839,0.621446100954
Valores corrientes|Participación porcentual|B.1bV---Valor agregado bruto|Chihuahua<C1>,1.592727747272,1.579018690619,1.644746715802,1.963438144595,1.930064688453,1.935711560379,1.86028174506,1.948362737126,1.835493304116,1.904910503458,1.930052755859,1.880336903822,1.77122760431,1.610610721982,1.616813624634,1.585842125798
Valores corrientes|Participación porcentual|B.1bV---Valor agregado bruto|Ciudad de México<C1>,65.854019125217,66.054531305684,65.193977693498,63.519842416575,62.879883323518,62.638976357727,61.685931224656,61.066032161004,61.594671279303,60.455200930829,59.718412931009,60.237072497018,61.562081829698,62.646660260895,63.30155603281,62.69380450077
Valores corrientes|Participación porcentual|B.1bV---Valor agregado bruto|Durango<C1>,0.241356364081,0.243816343433,0.267075155774,0.302257974671,0.365316330473,0.374361675711,0.416546273231,0.391130200048,0.364904061937,0.377792720439,0.411731763406,0.443548278566,0.430312789304,0.411625738165,0.382102408842,0.40148897487
Valores corrientes|Participación porcentual|B.1bV---Valor agregado bruto|Guanajuato<C1>,1.221522375938,1.201106362161,1.252156363974,1.38077813787,1.32866677706,1.340943729686,1.612050080643,1.70758168877,1.673774697037,1.779888870706,1.835751951575,1.846846728306,1.727703069854,1.575019929845,1.605986501769,1.595360825461
Valores corrientes|Participación porcentual|B.1bV---Valor agregado bruto|Guerrero<C1>,0.413524807639,0.411730586723,0.43417828313,0.471603950957,0.489252036108,0.505085878423,0.513536303906,0.548648412052,0.544312327128,0.588658557973,0.611129182665,0.609273019122,0.593757923441,0.578102507937,0.568019712957,0.581711958876
Valores corrientes|Participación porcentual|B.1bV---Valor agregado bruto|Hidalgo<C1>,0.244715356933,0.258331713823,0.269626719232,0.304936648897,0.332053072409,0.340411424219,0.335275249488,0.339976900537,0.335724022498,0.354459491017,0.371961922341,0.353099177875,0.331333671931,0.343075887224,0.315322156821,0.323496884242
Valores corrientes|Participación porcentual|B.1bV---Valor agregado bruto|Jalisco<C1>,4.21091810606,4.231025155937,4.29623013983,4.338505037927,4.348752264159,4.338447595301,4.355722427783,4.410408581872,4.34622591711,4.45146907676,4.526696389348,4.505036306755,4.464296254302,4.380089315143,4.35765141626,4.436121638819
Valores corrientes|Participación porcentual|B.1bV---Valor agregado bruto|México<C1>,1.958303208634,1.910674431085,2.010167947842,2.035646888606,2.082554412303,2.175193671307,2.215418597267,2.337343462104,2.369983677316,2.575997685621,2.692586307707,2.584090073625,2.639079409565,2.583312284752,2.550293367064,2.582739614822
Valores corrientes|Participación porcentual|B.1bV---Valor agregado bruto|Michoacán de Ocampo<C1>,0.592252141277,0.587956492315,0.610453923189,0.676994390709,0.717312428765,0.733750193278,0.757649415267,0.783284779229,0.774178086997,0.814817242655,0.849028467277,0.83781248258,0.776002049838,0.798068761225,0.763236738211,0.791638745469
Valores corrientes|Participación porcentual|B.1bV---Valor agregado bruto|Morelos<C1>,0.673579749722,0.701308901331,0.74084397209,0.713724207876,0.726391513728,0.699913424909,0.700747183251,0.707280245927,0.685482729658,0.675307850266,0.684738914746,0.662096888482,0.635080219535,0.662566653967,0.664970598209,0.684454223928
Valores corrientes|Participación porcentual|B.1bV---Valor agregado bruto|Nayarit<C1>,0.115306975389,0.115348374518,0.120982754314,0.140985491132,0.155625172292,0.165994826854,0.175743483882,0.185955728935,0.178449387735,0.184177440881,0.187193499518,0.186792664099,0.191738676662,0.182460718801,0.168818992364,0.174160266574
Valores corrientes|Participación porcentual|B.1bV---Valor agregado bruto|Nuevo León<C1>,9.590836971856,9.40968188737,9.182865632135,8.706283785013,8.598334710272,8.396773589885,8.43042417332,8.139494442826,8.346555119861,8.11484778129,8.044570729117,8.069962458813,7.543882481174,8.094083040959,7.845885261955,7.955920748643
Valores corrientes|Participación porcentual|B.1bV---Valor agregado bruto|Oaxaca<C1>,0.262172989059,0.266573966454,0.287538224143,0.32552209476,0.355987939301,0.363059661774,0.371716127876,0.388057062648,0.388035971321,0.414113868347,0.442042450225,0.426590533363,0.40987735711,0.368845770222,0.377560316676,0.398414309114
Valores corrientes|Participación porcentual|B.1bV---Valor agregado bruto|Puebla<C1>,1.112934077974,1.127355378549,1.200126395753,1.36479846059,1.418469226857,1.527014626018,1.59893822813,1.711798408102,1.709288042951,1.874450405356,1.938317850879,1.95134290973,1.781720977401,1.682847489346,1.615521251248,1.698564853502
Valores corrientes|Participación porcentual|B.1bV---Valor agregado bruto|Querétaro<C1>,1.661200429201,1.783049293891,1.918254094231,2.042474719413,2.057809851794,2.026791513326,2.080334338637,2.054540558596,2.004900047893,2.025763296411,2.142864169323,2.07753104965,1.986178500973,1.951826700808,1.992055578824,2.061239726256
Valores corrientes|Participación porcentual|B.1bV---Valor agregado bruto|Quintana Roo<C1>,0.930358705366,0.871487999689,0.790605717036,0.693234179979,0.601700167593,0.610916548668,0.58233408964,0.609691081739,0.587497338623,0.6161660326,0.641827315062,0.63422902211,0.644558173047,0.601245696398,0.58477508672,0.602083965866
Valores corrientes|Participación porcentual|B.1bV---Valor agregado bruto|San Luis Potosí<C1>,0.457698745558,0.454208722195,0.476156683237,0.499846361825,0.489724173531,0.493493542633,0.561969236296,0.605336354888,0.613029832761,0.681080187823,0.720700516881,0.725186162784,0.730507631574,0.723445975917,0.702814680758,0.70857879263
Valores corrientes|Participación porcentual|B.1bV---Valor agregado bruto|Sinaloa<C1>,0.748551142081,0.672104344737,0.697025863192,0.818463507148,0.8752552663,0.91937934089,0.955065940636,0.988352796505,0.937927486076,0.958255729193,0.974646762509,0.929862733471,0.886451334709,0.804251363499,0.763843800594,0.773799462888
Valores corrientes|Participación porcentual|B.1bV---Valor agregado bruto|Sonora<C1>,0.916781623055,1.010666055846,1.109299847583,1.294664512719,1.437926510111,1.489735420226,1.573372240052,1.598689931917,1.517994412557,1.540131774638,1.510630598107,1.423198330915,1.412208434564,1.231946413819,1.244407547255,1.227425018861
Valores corrientes|Participación porcentual|B.1bV---Valor agregado bruto|Tabasco<C1>,0.328962024241,0.339244725604,0.368633588859,0.443486149853,0.492524272028,0.510760034555,0.522694608968,0.534266944954,0.524760463756,0.556935502684,0.584575917192,0.576812411359,0.546263445453,0.497315793539,0.498567708481,0.50197149735
Valores corrientes|Participación porcentual|B.1bV---Valor agregado bruto|Tamaulipas<C1>,0.968197870522,0.957315682808,0.984221175628,1.116554025903,1.179323165192,1.190398272361,1.236705476237,1.274611306286,1.203394437823,1.210245894712,1.177604184501,1.168444903519,1.075816977323,1.032498136453,1.008113104858,1.02665545893
Valores corrientes|Participación porcentual|B.1bV---Valor agregado bruto|Tlaxcala<C1>,0.092090773351,0.092318362284,0.096467821195,0.103530671702,0.107267489629,0.107808966522,0.108218974926,0.112757879718,0.1137120794,0.11976312672,0.123548633638,0.121033107668,0.126355613806,0.12862889358,0.120464171254,0.125900939278
Valores corrientes|Participación porcentual|B.1bV---Valor agregado bruto|Veracruz de Ignacio de la Llave<C1>,0.957261083869,0.958627467265,1.010705973806,1.119273655786,1.16750171193,1.20856566711,1.261150677746,1.358144739366,1.364975785583,1.448419842785,1.488799364116,1.476243999441,1.415245338768,1.23562503105,1.239302178033,1.255752113443
Valores corrientes|Participación porcentual|B.1bV---Valor agregado bruto|Yucatán<C1>,0.672883879292,0.682092921363,0.782850405854,1.001887772569,1.160786623453,1.183370673342,1.199156656028,1.230855910965,1.186389461492,1.258364181985,1.296315292149,1.246219680481,1.294669016429,1.114764774777,1.043891932365,1.078607013052
Valores corrientes|Participación porcentual|B.1bV---Valor agregado bruto|Zacatecas<C1>,0.221286796821,0.235905390745,0.251213111486,0.265888480143,0.262396623461,0.256496920956,0.300954083811,0.313524078338,0.303620521039,0.318711316133,0.331422733857,0.324921691856,0.292994566911,0.28337356866,0.270854342875,0.278050771532
Índice de precios implícitos base 2013=100|B.1bV---Valor agregado bruto|Estados Unidos Mexicanos<C1>,106.846068976949,109.496559671472,111.803195359247,114.168276240554,114.478127833569,114.860713314591,114.114044028892,117.88593332627,111.763073247249,101.073461316622,100,98.348709921169,83.565198338326,71.188694924327,69.044725938732,69.026908983603
Índice de precios implícitos base 2013=100|B.1bV---Valor agregado bruto|Aguascalientes<C1>,117.535656713285,119.931944383644,124.200936877248,125.176681223764,123.847103718557,123.445618243799,123.044183978487,126.827308473569,116.921265281326,100.76997412849,100,96.045235729353,79.860382724982,60.689372641873,57.976869089344,56.819238501085
Índice de precios implícitos base 2013=100|B.1bV---Valor agregado bruto|Baja California<C1>,139.99909044053,137.17202848437,140.698515675495,145.606411230037,144.729071525166,142.201766902814,139.245050011746,140.163914675697,126.555911447753,103.459513772787,100,97.071330825063,80.222703880603,58.392517489705,54.826668489601,54.216674719088
Índice de precios implícitos base 2013=100|B.1bV---Valor agregado bruto|Baja California Sur<C1>,97.545997071162,101.278498328098,109.720114690015,119.320044536542,125.44168504901,131.591873126734,132.335139885748,135.037638435432,122.080482212985,102.797036629731,100,99.257037738635,87.076228468844,69.951904339958,66.226674204519,65.447708191995
Índice de precios implícitos base 2013=100|B.1bV---Valor agregado bruto|Campeche<C1>,84.880560746335,88.425917042438,93.277730862992,100.750144029243,102.567943760481,101.808133991497,106.374748688751,109.967957758755,106.632763763222,99.967751717942,100,99.10974551012,90.803489367276,79.40265750092,79.561760847603,79.558304806471
Índice de precios implícitos base 2013=100|B.1bV---Valor agregado bruto|Coahuila de Zaragoza<C1>,95.043100214415,99.018217503893,105.740070565659,111.726445167952,115.268959057968,115.636099077639,116.868496746215,121.370199877663,114.557002296635,101.256003908446,100,98.607974818726,87.16854257744,71.165932391643,69.27968605648,67.342118750761
Índice de precios implícitos base 2013=100|B.1bV---Valor agregado bruto|Colima<C1>,118.81976055372,119.894870247009,125.749633620559,133.528096176838,135.440789800069,135.090948384541,133.48586716643,137.655934722941,126.099762967094,103.380347189615,100,95.38336138386,79.368514481876,59.746251202314,55.364177633113,54.161635541667
Índice de precios implícitos base 2013=100|B.1bV---Valor agregado bruto|Chiapas<C1>,85.954452068208,92.610285134588,102.180794146948,113.241496126459,118.897565576288,120.41596769503,120.073855944418,124.747054274616,115.502295761888,99.059462765371,100,99.83773540991,84.285692964272,65.053515143513,62.808826501911,61.33302563006
Índice de precios implícitos base 2013=100|B.1bV---Valor agregado bruto|Chihuahua<C1>,128.619244057278,130.398145730836,135.308245805933,142.166229575739,140.6569383164,139.78102263175,135.963555614397,138.130248089555,125.481538069211,102.737303822358,100,96.0210762349,78.107393669223,57.262034754411,54.652520491647,54.325524894583
Índice de precios implícitos base 2013=100|B.1bV---Valor agregado bruto|Ciudad de México<C1>,104.789813996662,107.833336646953,109.264833578949,110.529951370427,110.446516635516,110.910414938674,109.93255403659,113.34706163991,108.792601389267,100.931111310297,100,99.286955802856,84.776666074785,75.548267547276,74.026912404092,74.772235997279
Índice de precios implícitos base 2013=100|B.1bV---Valor agregado bruto|Durango<C1>,105.635666213553,109.241033628467,117.61480753163,125.373101960118,132.250519819707,131.632649314247,131.616421990757,133.8638034588,122.579493761249,101.56125389245,100,90.721179900784,77.303678502253,55.840068644485,53.090817175206,52.039648408513
Índice de precios implícitos base 2013=100|B.1bV---Valor agregado bruto|Guanajuato<C1>,119.04495465166,121.863572961723,128.374077664771,135.33656125115,134.412090411747,133.48092572238,134.79914129167,137.456701262895,125.043508389103,102.506710479042,100,95.90148702067,80.600656412324,61.202545984229,56.524335821481,55.851916773899
Índice de precios implícitos base 2013=100|B.1bV---Valor agregado bruto|Guerrero<C1>,99.252890070245,103.726327483043,111.372584269663,118.228100567324,121.516749212519,123.01081449529,122.721448450428,127.731108649243,118.070238120258,101.394014276967,100,96.297420966438,82.084571110092,64.149230011242,61.035020962312,59.760677620021
Índice de precios implícitos base 2013=100|B.1bV---Valor agregado bruto|Hidalgo<C1>,93.727199268787,99.839499020538,105.284495633068,112.768919424071,116.415666921921,116.337898141836,115.315985803889,119.705326852873,111.045805465377,97.613374768286,100,96.581936536436,84.589286195779,67.193875744299,64.606419663911,64.230680561538
Índice de precios implícitos base 2013=100|B.1bV---Valor agregado bruto|Jalisco<C1>,109.595880309481,111.214212768685,113.339275335466,115.062475235638,114.826846635869,114.132846164124,112.766005159823,117.808954848265,110.846583596049,98.916724551156,100,97.268022840251,82.881830456979,66.898210037944,65.143597052329,64.42535985911
Índice de precios implícitos base 2013=100|B.1bV---Valor agregado bruto|México<C1>,93.629344523186,99.050428522703,107.521738594902,112.303589035551,116.813993741435,117.516975074137,118.179623650303,121.287682850952,113.532338754894,99.630734108267,100,97.365404819735,84.034349197625,67.100074054907,64.44682664856,63.210081044489
Índice de precios implícitos base 2013=100|B.1bV---Valor agregado bruto|Michoacán de Ocampo<C1>,92.06304830987,97.248087891394,104.970745383693,113.047160277719,117.153915910469,117.934134919347,119.211451740117,123.320860227788,114.887753537058,99.953194476948,100,96.86687357571,82.501816641883,63.952038975339,62.381948266881,60.835225052795
Índice de precios implícitos base 2013=100|B.1bV---Valor agregado bruto|Morelos<C1>,108.541903065512,110.928797396825,114.541912534133,114.317347242131,114.976227240689,112.972278675251,112.670105221909,118.289868143865,110.979114292049,99.559683035539,100,98.139297249508,84.025114194447,70.942999820689,69.278711142477,68.261475943609
Índice de precios implícitos base 2013=100|B.1bV---Valor agregado bruto|Nayarit<C1>,98.991650533867,103.898287275402,111.966401971776,122.969260060119,128.788916174461,131.201437344544,131.385623007128,134.5843588744,122.00942885849,102.079702240072,100,96.223956322897,79.55445209853,59.223064660592,57.047576318754,56.081651685102
Índice de precios implícitos base 2013=100|B.1bV---Valor agregado bruto|Nuevo León<C1>,115.882261300594,114.375883075973,114.339610880778,113.783861933043,112.619003654404,113.269803321308,111.763894522016,116.352425136965,111.178408063279,102.434762805382,100,98.543509179375,83.073305022032,74.728798156441,71.854667649412,71.177254931878
Índice de precios implícitos base 2013=100|B.1bV---Valor agregado bruto|Oaxaca<C1>,94.811835219484,98.938590661416,105.676185850379,113.149457595854,117.794081861099,119.013070359018,118.603712713917,123.628999175491,115.246903455334,100.099531701423,100,96.318623980986,80.462017739292,64.151246866981,60.523397428205,59.078239169368
Índice de precios implícitos base 2013=100|B.1bV---Valor agregado bruto|Puebla<C1>,128.410165630859,129.913521114264,134.534566722073,138.807116991125,137.498917322659,135.527891474248,132.729840197941,137.288180218463,125.541641849001,102.021410293818,100,94.467038516008,78.248135154408,55.520158619302,51.771974362342,51.234415668504
Índice de precios implícitos base 2013=100|B.1bV---Valor agregado bruto|Querétaro<C1>,120.583528778519,119.443870292666,120.226377752029,121.289271457176,119.782772016567,119.529703864656,118.817233326342,123.568848914244,114.674064035987,99.841360833505,100,95.68660441874,77.696103602375,61.641767014139,58.575903957724,59.27474524782
Índice de precios implícitos base 2013=100|B.1bV---Valor agregado bruto|Quintana Roo<C1>,133.059331910069,130.787774595416,130.095645419177,128.137175788794,125.549506196331,125.903149436832,124.647109374064,128.500299601517,117.415469975576,99.863951327557,100,98.98383054206,84.465182859436,64.639537870208,61.501994110363,59.640248614037
Índice de precios implícitos base 2013=100|B.1bV---Valor agregado bruto|San Luis Potosí<C1>,93.7196097011,98.95557608512,107.530419112801,114.13758830956,115.534250092821,116.24241529732,120.101372277406,125.244917661768,116.75470797514,101.109897454973,100,96.76371262792,83.984772744698,66.011432564852,62.81109056368,62.081002535
Índice de precios implícitos base 2013=100|B.1bV---Valor agregado bruto|Sinaloa<C1>,116.291657890551,115.713297295995,123.078350985685,132.612024326795,135.8238482524,136.357074743286,134.873320902551,138.414708448922,125.478711499359,102.736619194481,100,95.561480672847,77.524606361552,57.901946139729,54.993372947185,54.312201019976
Índice de precios implícitos base 2013=100|B.1bV---Valor agregado bruto|Sonora<C1>,120.843997348547,129.019804066546,136.826798574145,144.264276073679,146.70816228988,145.508984479129,143.37036662448,144.802611807696,130.233092967034,103.901580259593,100,94.440315198174,78.301808501917,55.448566669397,51.254950152909,50.991797056637
Índice de precios implícitos base 2013=100|B.1bV---Valor agregado bruto|Tabasco<C1>,84.40580440655,92.191725235464,101.9029075697,114.884717312494,120.967401081573,121.804073730944,123.461013056845,125.07922531927,115.310088659617,99.144495085686,100,96.84823486961,84.446236787367,65.036920751207,62.849053291375,62.669525713004
Índice de precios implícitos base 2013=100|B.1bV---Valor agregado bruto|Tamaulipas<C1>,109.861591423911,113.698130983554,120.662314978587,130.886139177698,133.722631937078,133.645023445152,134.449280214262,138.922388248429,126.59823215953,104.930970438823,100,98.356297516508,83.917044041989,64.884085702615,62.329279602626,61.307009108967
Índice de precios implícitos base 2013=100|B.1bV---Valor agregado bruto|Tlaxcala<C1>,95.785338619047,101.334255275558,108.793026551271,115.938776207228,119.847745349372,119.45767680469,120.900069541797,125.627732068222,117.390724502384,102.229116115969,100,96.579146257462,80.563732563733,64.697437273581,61.213378310486,59.36646503065
Índice de precios implícitos base 2013=100|B.1bV---Valor agregado bruto|Veracruz de Ignacio de la Llave<C1>,89.002001425179,94.58647369463,102.771595939194,112.247075540455,116.205758690153,117.136237513125,120.340167160858,125.536932583151,117.169629812397,100.942530335188,100,97.294145721089,84.266384795486,67.998750544394,65.471060009259,64.565587194019
Índice de precios implícitos base 2013=100|B.1bV---Valor agregado bruto|Yucatán<C1>,104.479508346383,109.329905340657,119.783461249751,130.983507854745,135.709004180273,135.922607266664,133.336458352407,135.997257392064,122.575060896259,99.449748357312,100,94.909441942132,77.61592535681,54.325822798999,48.720398941893,48.00090409094
Índice de precios implícitos base 2013=100|B.1bV---Valor agregado bruto|Zacatecas<C1>,101.802745009435,106.686045744824,112.026815552663,116.683237604301,118.414087559385,118.330659446369,121.830656354287,127.151539750165,117.468252887322,100.381759277341,100,96.64513356703,76.450681513432,58.301043873418,54.890502257278,54.38281531085
Variación porcentual anual del índice de precios implícitos base 2013=100|B.1bV---Valor agregado bruto|Estados Unidos Mexicanos<C1>,NA,2.480662807627,2.106582795565,2.115396499812,0.271399028888,0.334199631198,-0.650064991024,3.30536817749,-5.19388522978,-9.564529338755,-1.06206050791,-1.651290078831,-15.031729033042,-14.810595391506,-3.011670586002,-0.025804947281
Variación porcentual anual del índice de precios implícitos base 2013=100|B.1bV---Valor agregado bruto|Aguascalientes<C1>,NA,2.038775072491,3.559512451452,0.785617541259,-1.062160693357,-0.324178331752,-0.325191182176,3.074606513497,-7.81065474894,-13.813818310958,-0.764090826805,-3.954764270647,-16.851281462808,-24.005657660231,-4.46948688782,-1.996711113315
Variación porcentual anual del índice de precios implícitos base 2013=100|B.1bV---Valor agregado bruto|Baja California<C1>,NA,-2.019343088062,2.570850070594,3.488235487758,-0.602541946786,-1.746231490135,-2.079240613859,0.659890361541,-9.708635249971,-18.249955620999,-3.343833395916,-2.928669174937,-17.356954727265,-27.211980318425,-6.106688242603,-1.112585877124
Variación porcentual anual del índice de precios implícitos base 2013=100|B.1bV---Valor agregado bruto|Baja California Sur<C1>,NA,3.826401255823,8.335052850576,8.749471210132,5.130437669752,4.902826421154,0.564827250615,2.04216246117,-9.595218320293,-15.795682678916,-2.72093118774,-0.742962261365,-12.271985490707,-19.665900131415,-5.32541632796,-1.17621188423
Variación porcentual anual del índice de precios implícitos base 2013=100|B.1bV---Valor agregado bruto|Campeche<C1>,NA,4.176876619251,5.486868536772,8.010929400959,1.804265143989,-0.740786781061,4.485510654419,3.37787784629,-3.032877997834,-6.250435429095,0.03225868493,-0.89025448988,-8.380867189288,-12.555499734424,0.2003753422,-0.004343846963
Variación porcentual anual del índice de precios implícitos base 2013=100|B.1bV---Valor agregado bruto|Coahuila de Zaragoza<C1>,NA,4.182436474095,6.788501380063,5.661405908156,3.170703126454,0.318507274353,1.065755139101,3.851938937166,-5.613567076511,-11.610812190902,-1.240424132856,-1.392025181274,-11.600919968507,-18.35823992535,-2.65049058134,-2.796732225575
Variación porcentual anual del índice de precios implícitos base 2013=100|B.1bV---Valor agregado bruto|Colima<C1>,NA,0.90482398574,4.883247599741,6.18567413067,1.43242783953,-0.258298416632,-1.188148604555,3.123976826185,-8.394968062297,-18.017017037064,-3.269816054511,-4.61663861614,-16.789979583058,-24.722981660496,-7.33447451684,-2.172058075919
Variación porcentual anual del índice de precios implícitos base 2013=100|B.1bV---Valor agregado bruto|Chiapas<C1>,NA,7.743441911651,10.334175084821,10.824638888209,4.994696858749,1.277067458347,-0.284108293244,3.891936586397,-7.410803057824,-14.235936080798,0.949467328383,-0.16226459009,-15.577318918328,-22.817843864571,-3.450526288472,-2.349671143444
Variación porcentual anual del índice de precios implícitos base 2013=100|B.1bV---Valor agregado bruto|Chihuahua<C1>,NA,1.383075827102,3.765467712426,5.0684152536,-1.061638381944,-0.622731942792,-2.731033830973,1.593583269698,-9.157089193196,-18.125562211636,-2.664371869337,-3.9789237651,-18.655990193084,-26.688073862879,-4.557145539721,-0.598317505071
Variación porcentual anual del índice de precios implícitos base 2013=100|B.1bV---Valor agregado bruto|Ciudad de México<C1>,NA,2.904406959237,1.327508706035,1.157845346979,-0.075486086691,0.420020764158,-0.881667337215,3.106002251329,-4.018154670045,-7.2261256543,-0.922521607272,-0.713044197144,-14.614497554828,-10.885540744629,-2.013752522163,1.00682788054
Variación porcentual anual del índice de precios implícitos base 2013=100|B.1bV---Valor agregado bruto|Durango<C1>,NA,3.413020946567,7.665410720703,6.596358563442,5.48556089948,-0.467197033556,-0.012327734475,1.707523600817,-8.429694514861,-17.146619898543,-1.537253462923,-9.278820099216,-14.78982241325,-27.765315019443,-4.923438555892,-1.979944597997
Variación porcentual anual del índice de precios implícitos base 2013=100|B.1bV---Valor agregado bruto|Guanajuato<C1>,NA,2.367692371601,5.342453486977,5.423589959151,-0.683090238777,-0.6927685497,0.987568495016,1.971496217083,-9.030620376995,-18.023165057023,-2.445411102676,-4.09851297933,-15.954737599687,-24.066938523256,-7.643816262078,-1.189609816391
Variación porcentual anual del índice de precios implícitos base 2013=100|B.1bV---Valor agregado bruto|Guerrero<C1>,NA,4.50711048276,7.371568021504,6.155479234514,2.78161336384,1.229513867391,-0.235236264429,4.082139073545,-7.563443730465,-14.123985950046,-1.374848689943,-3.702579033562,-14.759325549642,-21.849832259945,-4.854632001638,-2.087888759927
Variación porcentual anual del índice de precios implícitos base 2013=100|B.1bV---Valor agregado bruto|Hidalgo<C1>,NA,6.521372450512,5.453749934592,7.108761594953,3.23382321696,-0.066802675397,-0.878400206871,3.806359559245,-7.234031780506,-12.0962972359,2.44497768608,-3.418063463564,-12.417073803581,-20.564555198183,-3.850732007533,-0.581581682328
Variación porcentual anual del índice de precios implícitos base 2013=100|B.1bV---Valor agregado bruto|Jalisco<C1>,NA,1.476636215371,1.910783265805,1.520390786929,-0.204783183472,-0.604388687905,-1.197587767447,4.47204783152,-5.909882878753,-10.762495927135,1.095138818799,-2.731977159749,-14.790258877678,-19.284830379478,-2.622810064155,-1.102544571866
Variación porcentual anual del índice de precios implícitos base 2013=100|B.1bV---Valor agregado bruto|México<C1>,NA,5.789941206066,8.55252238536,4.447333630518,4.016260517245,0.601795478595,0.56387477277,2.62994508245,-6.394172857262,-12.244621047259,0.370634518593,-2.634595180265,-13.691778560148,-20.151610983377,-3.954164646936,-1.919017069398
Variación porcentual anual del índice de precios implícitos base 2013=100|B.1bV---Valor agregado bruto|Michoacán de Ocampo<C1>,NA,5.632052899304,7.941192119812,7.693967366341,3.632780887783,0.665977746296,1.083076432149,3.447159167753,-6.838345657947,-12.999261105138,0.046827440881,-3.13312642429,-14.829689865648,-22.484083892435,-2.455106566756,-2.479440378279
Variación porcentual anual del índice de precios implícitos base 2013=100|B.1bV---Valor agregado bruto|Morelos<C1>,NA,2.199053327702,3.257148028373,-0.196055126926,0.576360468864,-1.742924266634,-0.267475753243,4.987803029817,-6.180371968058,-10.289712014153,0.442264329331,-1.860702750492,-14.381785330271,-15.569290799753,-2.345951936651,-1.46832292647
Variación porcentual anual del índice de precios implícitos base 2013=100|B.1bV---Valor agregado bruto|Nayarit<C1>,NA,4.956616760174,7.765397205238,9.826928341519,4.732610500784,1.87323664314,0.140383875598,2.434616356082,-9.343530051397,-16.334579060716,-2.037331804888,-3.776043677103,-17.323652925296,-25.55656773647,-3.673380218173,-1.693191360585
